population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,maxSpeed,minSpeed,maxSize,minSize,species
213,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
205,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
474,5010,9,1,1,0,10,0,2.115788,2.586777,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
467,5015,3,2,1,0,5,0,2.11744,2.586522,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
467,5020,5,2,2,0,7,6,2.124016,2.587616,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,5025,1,0,0,0,1,5,2.146618,2.595072,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
471,5030,6,2,3,0,9,10,2.127288,2.599885,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,5035,4,3,3,0,7,6,2.139162,2.603477,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
474,5040,5,1,2,0,7,12,2.142342,2.604851,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
488,5045,6,0,0,0,6,20,2.137052,2.61115,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
493,5050,6,3,3,0,9,13,2.120456,2.613081,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
510,5055,6,0,0,0,6,25,2.113059,2.609345,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
498,5060,13,2,2,0,15,2,2.117941,2.611614,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
494,5065,4,0,0,0,4,1,2.124263,2.610489,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
200,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
194,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
196,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
215,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
221,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
217,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
220,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
219,5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
225,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
231,5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
490,5070,6,1,1,0,7,0,2.129137,2.61235,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
482,5075,7,7,7,0,14,5,2.136207,2.611981,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
482,5080,5,2,2,0,7,10,2.124266,2.612931,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
480,5085,7,0,0,0,7,2,2.114045,2.608072,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
473,5090,5,2,2,0,7,3,2.122109,2.609931,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,5095,3,2,0,0,5,0,2.12567,2.609213,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
462,5100,5,1,1,0,6,0,2.128771,2.615863,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
461,5105,3,2,2,0,5,2,2.131385,2.616156,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
452,5110,4,2,2,0,6,0,2.12398,2.614132,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
448,5115,3,1,2,0,5,0,2.115773,2.614586,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
442,5120,8,1,1,0,9,0,2.112324,2.611715,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
236,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
243,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
242,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
244,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
257,5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
263,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
272,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
278,5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
278,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
439,5125,3,1,2,0,5,4,2.125958,2.609831,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
429,5130,4,4,4,0,8,0,2.122652,2.610721,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
421,5135,5,6,4,0,11,0,2.116354,2.612425,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
413,5140,4,2,0,0,6,0,2.118422,2.620207,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
403,5145,5,4,4,0,9,0,2.111478,2.624975,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
399,5150,1,3,3,0,4,0,2.102659,2.626659,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
401,5155,2,2,2,0,4,6,2.122114,2.627983,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
397,5160,3,2,2,0,5,1,2.122939,2.629517,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
391,5165,5,1,1,0,6,0,2.128272,2.629855,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
382,5170,8,2,2,0,10,0,2.141543,2.628495,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
377,5175,3,3,2,0,6,0,2.148094,2.628906,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
371,5180,4,1,1,0,5,0,2.137807,2.632009,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
276,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
275,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
279,5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
285,5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
285,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
284,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
285,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
276,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
275,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
370,5185,3,6,6,0,9,8,2.116476,2.628277,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
366,5190,9,2,3,0,12,8,2.14311,2.641243,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
363,5195,3,4,4,0,7,4,2.142312,2.640486,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
356,5200,6,2,3,0,9,0,2.143466,2.638478,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
349,5205,2,3,2,0,5,0,2.148158,2.642657,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
345,5210,5,4,4,0,9,6,2.13959,2.640037,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
342,5215,6,2,1,0,8,3,2.135383,2.638409,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
337,5220,3,2,2,0,5,0,2.139327,2.639528,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
327,5225,6,3,3,0,9,0,2.143872,2.638675,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
322,5230,8,4,4,0,12,4,2.129878,2.635339,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
318,5235,3,1,1,0,4,3,2.10643,2.638638,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
312,5240,6,3,2,0,9,4,2.121059,2.643167,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
265,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
262,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
254,5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
252,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
239,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
240,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
246,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
248,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
253,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
254,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
309,5245,4,2,2,0,6,1,2.116715,2.648014,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
315,5250,2,2,0,0,4,10,2.149227,2.647202,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
306,5255,5,4,4,0,9,0,2.144232,2.651579,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
306,5260,6,1,0,0,7,6,2.148317,2.65106,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
301,5265,5,2,2,0,7,4,2.141968,2.644163,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
298,5270,2,0,0,0,2,0,2.145815,2.642391,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
296,5275,1,1,1,0,2,0,2.141892,2.642537,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
294,5280,2,1,1,0,3,0,2.145805,2.640345,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
288,5285,5,2,2,0,7,0,2.12952,2.641371,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
281,5290,7,0,0,0,7,1,2.138568,2.642468,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
276,5295,5,1,0,0,6,0,2.132603,2.647357,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
281,5300,3,1,1,0,4,10,2.175606,2.655052,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
265,5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
269,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
269,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
277,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
275,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
253,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
250,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
231,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
224,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
278,5305,3,2,2,0,6,0,2.175895,2.652601,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
274,5310,0,0,0,0,0,0,2.180002,2.653043,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
273,5315,3,1,0,0,4,2,2.183275,2.655765,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
275,5320,6,2,2,0,9,9,2.227456,2.65068,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
267,5325,4,2,1,0,6,1,2.236064,2.646747,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
264,5330,7,1,2,0,9,4,2.260614,2.64248,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
261,5335,2,0,0,0,2,0,2.247324,2.645357,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
259,5340,2,0,0,0,2,1,2.242775,2.643437,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
256,5345,3,1,0,0,4,0,2.23319,2.645609,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
252,5350,8,1,0,0,9,3,2.230761,2.646151,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
246,5355,4,1,1,0,5,2,2.23981,2.659819,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
285,5360,3,1,3,0,6,44,2.253336,2.667267,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
210,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
206,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
203,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
201,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
194,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
196,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
204,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
203,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
227,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
232,5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
292,5365,5,2,3,0,9,14,2.272338,2.666832,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
302,5370,3,1,0,0,4,15,2.263559,2.662396,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
294,5375,5,1,2,0,8,0,2.287146,2.663838,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
292,5380,2,1,0,0,3,3,2.301638,2.670609,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
290,5385,3,0,0,0,3,0,2.306011,2.670573,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
291,5390,3,0,1,0,4,6,2.312414,2.6734,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
291,5395,0,0,1,0,1,1,2.321956,2.673462,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
295,5400,0,0,0,0,0,4,2.341576,2.673543,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
296,5405,5,0,0,0,5,6,2.364931,2.669924,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
315,5410,6,1,1,0,7,24,2.388204,2.672337,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
315,5415,2,0,0,0,2,3,2.382764,2.674102,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
316,5420,4,1,0,0,5,7,2.378624,2.667421,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
225,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
221,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
224,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
215,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
210,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
203,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
195,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
197,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
190,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
191,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
189,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
190,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
325,5425,3,0,0,0,3,10,2.370839,2.665789,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
332,5430,3,0,0,0,3,11,2.408946,2.665556,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
349,5435,3,0,0,0,3,21,2.424322,2.668087,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
358,5440,3,0,0,0,3,11,2.432338,2.670215,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
373,5445,2,0,0,0,2,18,2.432482,2.664172,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
383,5450,2,0,0,0,2,12,2.434282,2.6552,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
385,5455,4,0,0,0,4,6,2.417239,2.656444,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
386,5460,3,0,0,0,3,4,2.415951,2.658041,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
379,5465,8,1,0,0,9,1,2.421885,2.656925,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
375,5470,4,1,1,0,5,0,2.423195,2.656404,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
373,5475,4,0,0,0,4,3,2.426926,2.658468,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
381,5480,2,0,0,0,2,10,2.41783,2.654895,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
212,5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
217,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
219,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
220,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
215,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
203,5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
205,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
377,5485,4,0,0,0,4,1,2.416816,2.653459,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
380,5490,3,0,0,0,3,6,2.410162,2.653963,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
384,5495,3,0,0,0,3,6,2.402887,2.645202,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
389,5500,7,0,0,0,7,12,2.397814,2.646067,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
390,5505,5,0,0,0,5,6,2.386532,2.64105,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
396,5510,5,0,0,0,5,11,2.432811,2.637167,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
404,5515,2,0,0,0,2,11,2.416705,2.645101,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
415,5520,0,0,0,0,0,11,2.436553,2.63687,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
417,5525,3,0,0,0,3,3,2.445592,2.63662,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
432,5530,4,0,1,0,5,22,2.467045,2.639567,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
437,5535,6,1,0,0,7,10,2.480814,2.639246,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
442,5540,4,0,0,0,4,10,2.498924,2.638775,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
198,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
200,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
211,5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
213,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
212,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
214,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
216,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
198,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
201,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
199,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
198,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
444,5545,2,0,0,0,2,5,2.498574,2.637451,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
438,5550,7,0,0,0,7,0,2.513532,2.636394,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
436,5555,5,0,0,0,5,4,2.509442,2.636145,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
435,5560,2,0,0,0,2,0,2.513789,2.636057,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
440,5565,1,0,0,0,1,6,2.51592,2.637573,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
433,5570,6,0,0,0,6,0,2.502488,2.636432,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
434,5575,4,0,0,0,4,5,2.495607,2.638857,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
447,5580,4,0,0,0,4,16,2.522854,2.642841,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
450,5585,5,0,0,0,5,8,2.531054,2.641273,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
457,5590,6,0,0,0,6,12,2.526854,2.634418,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
462,5595,2,0,0,0,2,8,2.535425,2.633255,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
460,5600,7,0,0,0,7,4,2.551649,2.634116,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
199,5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
